Date,Open,High,Low,Volume,Close
10-08-2017,72.32,73.330002,70.931999,35464500,71.080002
11-08-2017,71.393997,72.251999,70.723999,21829000,71.573997
14-08-2017,72.926003,73.531998,72.519997,22596000,72.760002
15-08-2017,73.040001,73.098,71.874001,15425500,72.466003
16-08-2017,72.599998,73.300003,72.503998,17069000,72.582001
17-08-2017,72.241997,72.660004,70.318001,25138500,70.384003
18-08-2017,70.582001,70.800003,69.160004,27041000,69.491997
21-08-2017,69.164001,69.164001,66.370003,32477000,67.571999
22-08-2017,68.225998,68.447998,67.473999,21610000,68.269997
23-08-2017,67.797997,70.697998,67.660004,24772500,70.554001
24-08-2017,70.503998,71.332001,69.947998,22923500,70.585999
25-08-2017,70.848,71.138,69.459999,17420000,69.610001
28-08-2017,69.456001,69.470001,67.944,18820000,69.132004
29-08-2017,67.896004,69.809998,67.75,20368500,69.472
30-08-2017,69.933998,70.694,69.400002,17064500,70.636002
31-08-2017,70.709999,71.688004,70.564003,20364000,71.18
01-09-2017,71.223999,71.517998,70.737999,15247500,71.080002
05-09-2017,70.760002,71.098,69.178001,19175500,69.917999
06-09-2017,69.900002,70.195999,68.311996,20457000,68.905998
07-09-2017,69.195999,70.496002,68.690002,21196000,70.122002
08-09-2017,69.797997,69.956001,68.459999,16317500,68.68
11-09-2017,70.269997,72.741997,70,38335500,72.737999
12-09-2017,72.898003,73.751999,72.080002,29864500,72.550003
13-09-2017,72.764,73.613998,71.917999,20926000,73.246002
14-09-2017,72.865997,75.592003,72.526001,36012500,75.528
15-09-2017,74.902,76,74.540001,27102500,75.961998
18-09-2017,76.050003,77.921997,75.536003,35940000,77
19-09-2017,76,76.477997,74.713997,32259500,75.019997
20-09-2017,74.599998,75.650002,74.213997,24595500,74.781998
21-09-2017,74.980003,75.365997,72.902,23091000,73.295998
22-09-2017,73.297997,73.980003,70.176003,40797000,70.218002
25-09-2017,70.629997,71.494003,68.575996,38029500,68.998001
26-09-2017,70.185997,70.248001,68.18,35781500,69.050003
27-09-2017,69.980003,70.297997,68.099998,30301500,68.194
28-09-2017,67.975998,68.550003,67.080002,26598000,67.919998
29-09-2017,68.372002,68.935997,67.720001,25535500,68.220001
02-10-2017,68.503998,68.739998,67.101997,26434000,68.306
03-10-2017,67.18,69.709999,66.255997,50768000,69.627998
04-10-2017,70.25,71.723999,69.919998,40817500,71.001999
05-10-2017,71.199997,71.487999,70.269997,20858500,71.066002
06-10-2017,70.620003,72.019997,70.449997,21487500,71.375999
09-10-2017,69.93,70.349998,68.533997,37468500,68.587997
10-10-2017,69.360001,71.125999,69.106003,34892500,71.117996
11-10-2017,70.778,71.519997,70.230003,22504000,70.919998
12-10-2017,70.589996,71.956001,70.528,20435000,71.136002
13-10-2017,71.396004,71.697998,70.736,17702500,71.113998
16-10-2017,70.751999,70.896004,69.431999,26877500,70.120003
17-10-2017,70.181999,71.244003,70.014,16466500,71.150002
18-10-2017,71.194,72.599998,70.825996,24695500,71.93
19-10-2017,71.112,71.43,69.639999,25309000,70.362
20-10-2017,70.538002,70.910004,68.867996,24652000,69.019997
23-10-2017,69.975998,69.989998,67.25,28736500,67.403999
24-10-2017,67.760002,68.559998,67.232002,22458500,67.468002
25-10-2017,67.339996,67.5,64.711998,42970500,65.167999
26-10-2017,65.556,66.045998,64.639999,25117500,65.234001
27-10-2017,63.950001,64.917999,63.332001,34898500,64.174004
30-10-2017,63.835999,64.755997,63.450001,21272000,64.015999
31-10-2017,64.045998,66.389999,64.036003,28361500,66.306
01-11-2017,66.449997,66.522003,64.052002,42286500,64.216003
02-11-2017,60.026001,61.737999,58.526001,98957000,59.852001
03-11-2017,59.900002,61.25,59.026001,44470000,61.217999
06-11-2017,61.400002,61.5,59.801998,32430000,60.556
07-11-2017,60.203999,61.299999,60.006001,26471500,61.209999
08-11-2017,61.099998,61.377998,60.259998,23626500,60.877998
09-11-2017,60.5,60.891998,59.259998,27235500,60.598
10-11-2017,60.5,61.672001,60.369999,23127000,60.598
13-11-2017,60.026001,63.360001,59.821999,37924500,63.080002
14-11-2017,63,63.27,61.380001,28380500,61.740002
15-11-2017,61.202,62.498001,60.299999,29893500,62.259998
16-11-2017,62.798,63.627998,62.259998,29110500,62.5
17-11-2017,65.134003,65.334,62.630001,68675500,63.009998
20-11-2017,62.757999,63.099998,60.950001,41238500,61.748001
21-11-2017,62.172001,63.646,61.742001,36306500,63.562
22-11-2017,63.354,63.484001,62.368,24588000,62.52
24-11-2017,62.757999,63.282001,62.200001,16220500,63.110001
27-11-2017,62.650002,63.467999,61.902,22779500,63.362
28-11-2017,63.271999,64,62.784,24747500,63.509998
29-11-2017,63.459999,63.599998,60.245998,43837000,61.507999
30-11-2017,61.712002,62.139999,60.908001,21758000,61.77
01-12-2017,61.088001,62.063999,61.009998,21464500,61.306
04-12-2017,61.299999,61.653999,60.122002,29175500,61.040001
05-12-2017,60.400002,61.599998,60.200001,23232500,60.740002
06-12-2017,60.02,62.678001,60,35976500,62.652
07-12-2017,62.400002,63.726002,62.209999,23903000,62.248001
08-12-2017,62.919998,63.396,62.251999,17342500,63.026001
11-12-2017,62.925999,65.802002,62.75,39690000,65.781998
12-12-2017,66.089996,68.288002,66.005997,43666000,68.206001
13-12-2017,68.185997,68.844002,67.300003,31107500,67.806
14-12-2017,68.202003,69.487999,67.379997,28999500,67.578003
15-12-2017,68.407997,68.779999,67.152,34666000,68.690002
18-12-2017,68.980003,69.346001,67.515999,27381000,67.774002
19-12-2017,68.052002,68.297997,66.059998,34125000,66.220001
20-12-2017,66.538002,66.620003,65.008003,29769000,65.795998
21-12-2017,65.917999,66.748001,65.442001,21926000,66.332001
22-12-2017,65.902,66.183998,64.963997,21079000,65.040001
26-12-2017,64.765999,64.788002,63.316002,21892000,63.458
27-12-2017,63.200001,63.535999,62.150002,23560500,62.327999
28-12-2017,62.349998,63.164001,61.908001,21581500,63.071999
29-12-2017,63.236,63.282001,62,18886000,62.27
02-01-2018,62.400002,64.421997,62.200001,21761000,64.106003
03-01-2018,64.199997,65.050003,63.110001,22607500,63.450001
04-01-2018,62.574001,63.709999,61.136002,49731500,62.924
05-01-2018,63.324001,63.448002,62.400002,22956000,63.316002
08-01-2018,63.200001,67.403999,63.099998,49297000,67.281998
09-01-2018,67.031998,67.760002,65.480003,35733000,66.737999
10-01-2018,66.440002,67.400002,66,21549500,66.959999
11-01-2018,67.047997,68.961998,66.652,33227500,67.589996
12-01-2018,67.725998,68.082001,66.734001,24125500,67.244003
16-01-2018,67.508003,69,66.959999,32371500,68.012001
17-01-2018,68.094002,69.800003,67.949997,35517500,69.431999
18-01-2018,69.134003,70.459999,68.748001,28429000,68.914001
19-01-2018,69,70.117996,68.519997,24441500,70.003998
22-01-2018,69.879997,71.566002,69.839996,31052000,70.311996
23-01-2018,72,72.099998,70.199997,27327000,70.557999
24-01-2018,70.916,70.949997,68.704002,26437500,69.178001
25-01-2018,69.653999,69.839996,67.279999,33701500,67.528
26-01-2018,68.300003,68.800003,67.141998,22697000,68.57
29-01-2018,67.970001,70.169998,67.655998,23735500,69.905998
30-01-2018,69.028,69.653999,68.433998,23588500,69.164001
31-01-2018,69.501999,71.237999,69.038002,31070500,70.862
01-02-2018,70.199997,71.931999,69.725998,20988500,69.849998
02-02-2018,69.688004,70.389999,68.101997,18524000,68.75
05-02-2018,67.594002,68.893997,66.599998,22320500,66.625999
06-02-2018,65.042,67.244003,64.699997,25442000,66.793999
07-02-2018,67.797997,69.199997,67.132004,34846000,69
08-02-2018,68.662003,69.723999,62.919998,51573000,63.046001
09-02-2018,63.986,64.195999,58.952,64668500,62.084
12-02-2018,63.226002,63.616001,61.25,31139000,63.146
13-02-2018,63.004002,64.837997,62.501999,22801000,64.732002
14-02-2018,64.167999,65.234001,63.703999,19753500,64.461998
15-02-2018,64.900002,66.823997,64.480003,29564500,66.814003
16-02-2018,66.5,68.624001,66.328003,28213000,67.098
20-02-2018,66.893997,68.167999,66.300003,20047000,66.954002
21-02-2018,67.206001,67.938004,66.634003,16098000,66.660004
22-02-2018,67.106003,69.487999,66.949997,34849000,69.234001
23-02-2018,69.566002,70.998001,69.419998,29087000,70.410004
26-02-2018,70.699997,71.800003,70.472,21700000,71.484001
27-02-2018,71.25,71.998001,70.001999,23987000,70.197998
28-02-2018,70.514,71.047997,68.444,30348500,68.612
01-03-2018,69.001999,69.734001,66.014,34428000,66.185997
02-03-2018,65.396004,67.043999,64.594002,25464000,67.024002
05-03-2018,66.477997,67.550003,65.858002,19119000,66.669998
06-03-2018,66.75,67.274002,65.405998,21428500,65.639999
07-03-2018,65.087997,66.5,64.348,25036500,66.459999
08-03-2018,66.571999,66.660004,65.253998,17831000,65.82
09-03-2018,64.82,65.697998,64.473999,27534000,65.433998
12-03-2018,65.722,69.442001,65.300003,41320000,69.101997
13-03-2018,65.722,69.442001,65.300003,29829000,68.367996
14-03-2018,67.351997,67.961998,64.786003,39837000,65.325996
15-03-2018,65.875999,66.57,64.220001,32824000,65.120003
16-03-2018,64.585999,65.480003,63.813999,30586500,64.269997
19-03-2018,63.299999,64.150002,61.933998,37421500,62.712002
20-03-2018,62.973999,63.25,61.751999,23821500,62.110001
21-03-2018,62.049999,64.487999,62.037998,29792000,63.306
22-03-2018,62.778,63.764,61.636002,24699000,61.82
23-03-2018,62.25,62.25,60.09,33274500,60.307999
26-03-2018,61.467999,61.518002,58.271999,41876000,60.835999
27-03-2018,60.799999,60.854,55.436001,69360000,55.835999
28-03-2018,52.916,53.736,50.419998,105007000,51.556
29-03-2018,51.298,54.192001,49.641998,75853500,53.226002
02-04-2018,51.251999,52.066002,48.917999,80570000,50.495998
03-04-2018,53.964001,54.669998,50.897999,94222000,53.506001
04-04-2018,50.556,57.674,50.400002,99483500,57.388
05-04-2018,57.868,61.251999,57.639999,95605500,61.144001
06-04-2018,60.200001,61.855999,59.099998,67601500,59.860001
09-04-2018,60.074001,61.900002,57.841999,51249000,57.931999
10-04-2018,59.793999,61.419998,58.736,54949000,60.939999
11-04-2018,60.147999,61.796001,59.931999,37414500,60.186001
12-04-2018,60.464001,60.790001,58.736,38044000,58.816002
13-04-2018,60.720001,60.790001,59.195999,36636000,60.068001
16-04-2018,59.799999,59.931999,57.801998,31692500,58.242001
17-04-2018,57.773998,58.433998,56.501999,35000000,57.537998
18-04-2018,58.216,60.048,57.632,32788500,58.669998
19-04-2018,58.216,60.202,57.709999,30453000,60.015999
20-04-2018,59.034,59.995998,57.950001,28139500,58.048
23-04-2018,58.257999,58.324001,56.466,24467000,56.674
24-04-2018,57,57.417999,55.692001,28426500,56.692001
25-04-2018,56.700001,57.032001,55.450001,20068000,56.138
26-04-2018,55.75,57.158001,55.299999,21780000,57.096001
27-04-2018,57.074001,58.894001,56.765999,21823000,58.816002
30-04-2018,58.722,59.745998,58.5,21141000,58.779999
01-05-2018,58.702,60.164001,58.644001,23128000,59.984001
02-05-2018,59.714001,61.369999,59.556,44852000,60.23
03-05-2018,55.757999,57.608002,55.046001,86760500,56.889999
04-05-2018,56.599998,59.372002,55.903999,42847000,58.818001
07-05-2018,59.5,61.192001,59.034,43391000,60.554001
08-05-2018,60.16,61.549999,59.799999,29650000,60.394001
09-05-2018,60.082001,61.402,60.009998,28637000,61.369999
10-05-2018,61.5,62.598,60.821999,28258000,61.004002
11-05-2018,61.540001,61.776001,59.816002,23398000,60.212002
14-05-2018,60.664001,60.987999,58.324001,36434000,58.394001
15-05-2018,57.001999,57.391998,56.099998,47596000,56.835999
16-05-2018,56.765999,57.762001,56.312,28370000,57.296001
17-05-2018,57.18,57.838001,56.793999,22103000,56.908001
18-05-2018,56.93,56.93,54.799999,36259500,55.363998
21-05-2018,56.265999,58.298,56.259998,45913000,56.897999
22-05-2018,57.551998,57.599998,54.683998,44729000,55.001999
23-05-2018,55.551998,55.981998,54.799999,29925500,55.813999
24-05-2018,55.68,56.222,54.978001,20883500,55.57
25-05-2018,55.526001,55.928001,55.122002,19375500,55.77
29-05-2018,55.702,57.299999,55.23,28333000,56.751999
30-05-2018,56.658001,59.001999,56.32,37448500,58.344002
31-05-2018,57.442001,58.074001,56.585999,29598500,56.945999
01-06-2018,57.172001,58.389999,56.768002,27122000,58.363998
04-06-2018,58.868,59.799999,58.709999,23989000,59.348
05-06-2018,59.540001,59.560001,57.348,29976000,58.226002
06-06-2018,60.099998,64.433998,59.495998,93836500,63.900002
07-06-2018,63.23,66,62.716,71726500,63.217999
08-06-2018,63.799999,64.896004,63.43,41026000,63.532001
11-06-2018,64.501999,66.931999,64.5,65917500,66.419998
12-06-2018,68.940002,70.994003,67.599998,111737000,68.554001
13-06-2018,69.342003,69.440002,67.959999,47349000,68.956001
14-06-2018,69.526001,71.75,69.32,54905000,71.543999
15-06-2018,70.767998,72.933998,70.25,54241500,71.634003
18-06-2018,71.080002,74.746002,70.900002,60366000,74.166
19-06-2018,73.031998,74,69.25,63809500,70.510002
20-06-2018,71.608002,72.875999,70.400002,41918500,72.444
21-06-2018,72.400002,73.241997,69.253998,39835500,69.501999
22-06-2018,70.307999,70.449997,66.400002,51330500,66.725998
25-06-2018,66.024002,67.694,65.5,34656500,66.601997
26-06-2018,67.209999,68.709999,65.160004,37262500,68.400002
27-06-2018,69,70.157997,67.900002,41668500,68.900002
28-06-2018,69.732002,71.403999,69.222,41990000,69.986
29-06-2018,70.666,70.772003,68.482002,32462000,68.589996
02-07-2018,72.014,72.956001,65.970001,93799000,67.014
03-07-2018,66.349998,66.498001,61.938,61413000,62.172001
05-07-2018,62.751999,62.877998,59.243999,87382000,61.832001
06-07-2018,60.990002,62.414001,60.400002,44327500,61.779999
09-07-2018,62.397999,63.703999,61.599998,37984000,63.702
10-07-2018,64.912003,65.536003,63.84,47357500,64.494003
11-07-2018,63.16,64.388,63.014,24420500,63.792
12-07-2018,64.286003,64.646004,62.554001,28606000,63.341999
13-07-2018,63.116001,63.916,61.849998,29349000,63.773998
16-07-2018,62.341999,63.032001,61.25,39093500,62.02
17-07-2018,61.762001,64.947998,61.700001,34981000,64.538002
18-07-2018,65,65.099998,63.25,28121000,64.769997
19-07-2018,63.265999,64.708,62.801998,29576500,64.045998
20-07-2018,64.246002,64.648003,62.341999,25811000,62.716
23-07-2018,60.368,61.099998,58.571999,54964500,60.639999
24-07-2018,60.883999,61.543999,58.509998,47954000,59.486
25-07-2018,59.348,61.924,58.900002,35377000,61.748001
26-07-2018,60.970001,62.139999,60.728001,23152500,61.330002
27-07-2018,61.450001,61.537998,59.068001,28516500,59.436001
30-07-2018,59.18,59.220001,57.226002,34070500,58.034
31-07-2018,58.450001,59.664001,57.813999,25384500,59.627998
01-08-2018,59.598,60.599998,58.599998,50647000,60.167999
02-08-2018,65.688004,69.998001,64.632004,116075000,69.907997
03-08-2018,69.561996,71,68.505997,68282500,69.634003
06-08-2018,69.092003,70.996002,68.363998,42821500,68.398003
07-08-2018,68.767998,77.491997,67.830002,154379000,75.914001
08-08-2018,73.818001,76.528,73.424004,122856000,74.068001
09-08-2018,73.110001,73.402,69.146004,85919000,70.489998
10-08-2018,70.800003,72,69.199997,57760000,71.098
13-08-2018,72.225998,72.638,69.804001,52319500,71.281998
14-08-2018,71.690002,71.839996,69.419998,34932000,69.528
15-08-2018,68.382004,68.898003,66.428001,45506500,67.737999
16-08-2018,67.982002,68.456001,66.764,30320000,67.089996
17-08-2018,64.699997,65.353996,60.706001,94793000,61.099998
20-08-2018,58.34,61.700001,57.639999,87011500,61.688
21-08-2018,62.122002,64.958,61.799999,65861000,64.379997
22-08-2018,64.174004,64.776001,62.933998,29730000,64.328003
23-08-2018,63.827999,65.463997,63.619999,25736500,64.019997
24-08-2018,64.139999,64.769997,63.880001,18013000,64.564003
27-08-2018,63.599998,64.487999,61.762001,65396500,63.854
28-08-2018,63.681999,63.776001,62.237999,38245500,62.372002
29-08-2018,62.054001,62.369999,60.737999,37237000,61.001999
30-08-2018,60.452,60.919998,59.543999,36083500,60.630001
31-08-2018,60.400002,61.062,59.720001,26875500,60.332001
04-09-2018,59.388,59.638,57.599998,41752500,57.790001
05-09-2018,57.009998,57.355999,55.436001,38604000,56.147999
06-09-2018,56.959999,58.234001,55.776001,37404000,56.189999
07-09-2018,52.02,53.669998,50.450001,112459500,52.647999
10-09-2018,54.652,57.206001,54.200001,71417500,57.099998
11-09-2018,55.894001,56.400002,54.709999,45850000,55.888
12-09-2018,56.287998,58.5,55.73,50077000,58.108002
13-09-2018,57.604,59,57.035999,31701500,57.891998
14-09-2018,57.751999,59.466,57.304001,33828000,59.040001
17-09-2018,58.007999,60.174,57.625999,34438000,58.967999
18-09-2018,59.338001,60.528,55.099998,82737500,56.992001
19-09-2018,56.102001,60,56.099998,41474500,59.804001
20-09-2018,60.712002,61.195999,58.666,36747000,59.666
21-09-2018,59.540001,60.116001,59.074001,25252500,59.82
24-09-2018,59.695999,60.599998,58.716,24215000,59.936001
25-09-2018,60,60.919998,59.299999,22408500,60.198002
26-09-2018,60.382,62.778,60.222,39216000,61.916
27-09-2018,62.580002,62.992001,61.382,42545500,61.504002
28-09-2018,54.051998,55.599998,52.112,168248500,52.953999
01-10-2018,61.153999,62.287998,60.209999,108888000,62.139999
02-10-2018,62.790001,63.368,59.830002,58717500,60.203999
03-10-2018,60.666,60.919998,58.313999,39975000,58.959999
04-10-2018,58.790001,58.799999,55.534,49071000,56.366001
05-10-2018,54.93,54.976002,52,89722500,52.389999
08-10-2018,52.903999,53.551998,49.799999,67363500,50.112
09-10-2018,51.049999,53.354,50.66,60303000,52.560001
10-10-2018,52.922001,53.102001,49.554001,64076500,51.375999
11-10-2018,51.506001,52.450001,49.806,40838500,50.445999
12-10-2018,52.200001,52.397999,50.402,36007000,51.756001
15-10-2018,51.812,52.655998,50.908001,31000000,51.917999
16-10-2018,53.139999,55.476002,52.448002,47632000,55.318001
17-10-2018,56.48,56.540001,53.16,43277500,54.355999
18-10-2018,53.858002,54.200001,52.599998,27106000,52.782001
19-10-2018,53.478001,53.931999,50.700001,46877500,52
22-10-2018,52.136002,52.372002,50.518002,28001500,52.189999
23-10-2018,52.773998,59.585999,52.419998,95139000,58.827999
24-10-2018,60.209999,60.888,57.146,100291500,57.700001
25-10-2018,63.444,64.199997,60.202,104203500,62.972
26-10-2018,61.650002,67.980003,61.330002,137127500,66.18
29-10-2018,67.494003,69.431999,65.300003,72430000,66.970001
30-10-2018,65.678001,67.580002,64.452003,45633500,65.980003
31-10-2018,66.508003,68.400002,65.82,38121500,67.463997
01-11-2018,67.652,69.568001,66.945999,40000500,68.856003
02-11-2018,68.748001,69.839996,68.181999,39040000,69.281998
05-11-2018,68.099998,68.792,66.028,39155000,68.279999
06-11-2018,67.814003,69.760002,67.218002,33814500,68.211998
07-11-2018,68.667999,70.236,68.160004,36872500,69.632004
08-11-2018,69.699997,71.515999,69.688004,35453500,70.279999
09-11-2018,69.800003,70.800003,69.045998,25494000,70.101997
12-11-2018,69.674004,69.956001,66.068001,34707500,66.255997
13-11-2018,66.632004,68.940002,66.440002,27243000,67.746002
14-11-2018,68.540001,69.421997,67.43,25201500,68.800003
15-11-2018,68.466003,69.716003,67.807999,23128500,69.688004
16-11-2018,69.038002,71.139999,69.024002,36031000,70.862
19-11-2018,71.267998,73.349998,70.575996,48544500,70.694
20-11-2018,68.349998,69.959999,66.709999,40023500,69.498001
21-11-2018,70.400002,70.620003,67.480003,23434000,67.638
23-11-2018,66.870003,67.5,65.110001,21013000,65.166
26-11-2018,65,69.244003,65,39960500,69.199997
27-11-2018,68.010002,69.391998,67.099998,31791500,68.783997
28-11-2018,69.197998,69.655998,68.442001,20638000,69.573997
29-11-2018,69.400002,69.5,67.910004,15403500,68.234001
30-11-2018,68.365997,70.32,67.652,28145500,70.096001
03-12-2018,72,73.199997,70.400002,41532500,71.697998
04-12-2018,71.209999,73.736,70.400002,42309500,71.940002
06-12-2018,71.202003,73.475998,70.152,39212500,72.612
07-12-2018,73.800003,75.898003,71.529999,57556000,71.594002
10-12-2018,72,73.195999,70.624001,33067500,73.029999
11-12-2018,73.982002,74.433998,72.045998,31544000,73.351997
12-12-2018,73.884003,74.382004,73.031998,25135000,73.32
13-12-2018,74.029999,75.487999,73.349998,36829500,75.358002
14-12-2018,75,75.573997,72.865997,31688000,73.141998
17-12-2018,72.400002,73.139999,68.776001,38370000,69.683998
18-12-2018,70.108002,70.309998,66.737999,35500000,67.405998
19-12-2018,67.519997,69.402,65.947998,41371000,66.594002
20-12-2018,65.410004,66.057999,62.374001,45359500,63.076
21-12-2018,63.48,64.694,62.487999,40084000,63.953999
24-12-2018,62.700001,62.900002,59.040001,27799500,59.077999
26-12-2018,60,65.393997,58.818001,40815500,65.218002
27-12-2018,63.967999,64.433998,60.299999,42875500,63.226002
28-12-2018,64.620003,67.248001,63.681999,49695000,66.774002
31-12-2018,67.557999,67.842003,65.052002,31511500,66.559998
02-01-2019,61.220001,63.026001,59.759998,58293000,62.023998
03-01-2019,61.400002,61.880001,59.476002,34826000,60.071999
04-01-2019,61.200001,63.599998,60.546001,36970500,63.537998
07-01-2019,64.344002,67.348,63.549999,37756000,66.991997
08-01-2019,68.391998,68.802002,65.403999,35042500,67.07
09-01-2019,67.099998,68.699997,66.293999,27164500,67.706001
10-01-2019,66.879997,69.078003,66.358002,30282000,68.994003
11-01-2019,68.417999,69.681999,67.753998,25195500,69.452003
14-01-2019,68.475998,68.5,66.800003,26236500,66.879997
15-01-2019,67,69.760002,66.900002,30283000,68.886002
16-01-2019,68.956001,70.400002,68.699997,23458500,69.209999
17-01-2019,69.241997,70.300003,68.830002,18383500,69.461998
18-01-2019,64.599998,65.426003,59.945999,120754000,60.452
22-01-2019,60.964001,61.599998,59.099998,60333500,59.784
23-01-2019,58.5,58.900002,56.338001,62650000,57.518002
24-01-2019,56.605999,58.736,55.855999,40061000,58.301998
25-01-2019,58.877998,59.703999,57.91,36248000,59.408001
28-01-2019,58.582001,59.492001,57.549999,32116500,59.276001
29-01-2019,59.054001,59.712002,58.360001,23108500,59.492001
30-01-2019,60.09,61.799999,59.698002,56251500,61.754002
31-01-2019,60.200001,62.312,58.799999,62846000,61.403999
01-02-2019,61.084,63.220001,60.700001,36417000,62.442001
04-02-2019,62.596001,63.060001,60.375999,36760500,62.577999
05-02-2019,62.498001,64.487999,62.450001,33714000,64.269997
06-02-2019,63.917999,64.848,63.124001,25192500,63.444
07-02-2019,62.66,62.939999,60.599998,32603000,61.501999
08-02-2019,61.366001,61.490002,59.700001,29221000,61.16
11-02-2019,62.32,63.720001,62.099998,35648500,62.568001
12-02-2019,63.240002,63.638,61.924,27588000,62.362
13-02-2019,62.470001,62.549999,61.113998,25708000,61.633999
14-02-2019,60.675999,61.354,60.200001,26004000,60.754002
15-02-2019,60.900002,61.599998,60.779999,19524500,61.576
19-02-2019,61.312,62.307999,61.094002,20842000,61.127998
20-02-2019,60.882,61.259998,59.799999,35710500,60.512001
21-02-2019,60.362,60.647999,58.099998,44546000,58.245998
22-02-2019,58.897999,59.299999,58.419998,28703000,58.942001
25-02-2019,59.582001,60.580002,59.400002,33132500,59.754002
26-02-2019,58.444,60.402,57.754002,42912500,59.571999
27-02-2019,60.355999,63.259998,60.110001,55919500,62.948002
28-02-2019,63.784,64,62.161999,52603500,63.976002
01-03-2019,61.388,61.425999,58.380001,114557000,58.958
04-03-2019,59.624001,59.799999,56.556,85484000,57.071999
05-03-2019,56.400002,56.799999,54.02,93823500,55.307999
06-03-2019,55.296001,56.301998,54.877998,51677500,55.248001
07-03-2019,55.768002,56.939999,54.849998,47212500,55.318001
08-03-2019,55.382,57.118,55.178001,44098000,56.827999
11-03-2019,56.703999,58.256001,56.099998,36961500,58.183998
12-03-2019,57.298,57.613998,56.212002,37520500,56.672001
13-03-2019,56.779999,58.397999,56.540001,34223500,57.792
14-03-2019,58.490002,59.077999,57.658001,35517000,57.992001
15-03-2019,56.702,56.743999,54.880001,73927500,55.085999
18-03-2019,55.200001,55.610001,53.459999,51405000,53.897999
19-03-2019,53.5,54.66,52.692001,59003000,53.493999
20-03-2019,53.938,54.993999,53.259998,34541000,54.720001
21-03-2019,54.52,55.290001,53.689999,29735500,54.804001
22-03-2019,54.515999,54.560001,52.799999,43728000,52.905998
25-03-2019,51.942001,52.636002,50.891998,51075000,52.084
26-03-2019,52.888,54.051998,52.886002,36754500,53.554001
27-03-2019,53.75,55.074001,53.636002,43896000,54.966
28-03-2019,55.431999,56.066002,55.02,33870500,55.723999
29-03-2019,55.740002,56.032001,54.900002,29956500,55.972
01-04-2019,56.523998,57.84,56.256001,40552000,57.835999
02-04-2019,57.66,57.888,56.776001,27394500,57.175999
03-04-2019,57.464001,59.234001,57.433998,39597000,58.362
04-04-2019,52.377998,54.240002,52.118,118603500,53.556
05-04-2019,53.972,55.220001,53.222,65191500,54.992001
08-04-2019,55.537998,56.231998,54.088001,52052000,54.639999
09-04-2019,54.330002,55,53.922001,29520000,54.462002
10-04-2019,55.348,55.675999,54.577999,35306500,55.212002
11-04-2019,53.66,54.099998,53.119999,49179500,53.683998
12-04-2019,54.043999,54.389999,53.366001,33730000,53.540001
15-04-2019,53.726002,53.776001,51.726002,50193000,53.276001
16-04-2019,53.150002,55,52.944,36364500,54.672001
17-04-2019,54.950001,54.958,53.708,25632500,54.245998
18-04-2019,54.245998,54.967999,53.950001,29381500,54.652
22-04-2019,53.799999,53.936001,52.495998,60735500,52.549999
23-04-2019,52.029999,53.119999,51.150002,54719500,52.779999
24-04-2019,52.77,53.063999,51.599998,53637500,51.731998
25-04-2019,51,51.799999,49.214001,109247000,49.526001
26-04-2019,49.299999,49.335999,46.226002,111803500,47.028
29-04-2019,47.172001,48.796001,46.433998,83572500,48.293999
30-04-2019,48.411999,48.841999,47.400002,47323000,47.737999
01-05-2019,47.77,48,46.299999,53522000,46.801998
02-05-2019,49.104,49.425999,47.543999,90796500,48.82
03-05-2019,48.771999,51.321999,48.698002,118534000,51.006001
06-05-2019,50.004002,51.669998,49.700001,54169500,51.068001
07-05-2019,51.360001,51.442001,49.02,50657000,49.411999
08-05-2019,49.388,50.119999,48.84,30882000,48.967999
09-05-2019,48.400002,48.736,47.388,33557000,48.396
10-05-2019,47.950001,48.397999,47.203999,35041500,47.903999
13-05-2019,46.402,46.493999,44.900002,54174000,45.402
14-05-2019,45.860001,46.900002,45.599998,36262000,46.462002
15-05-2019,45.863998,46.487999,45.049999,36480000,46.389999
16-05-2019,45.897999,46.200001,45.299999,37416500,45.666
17-05-2019,44.391998,44.448002,41.784,88933500,42.206001
20-05-2019,40.560001,41.200001,39.049999,102631000,41.071999
21-05-2019,39.551998,41.48,39.208,90019500,41.015999
22-05-2019,39.82,40.787998,38.355999,93426000,38.546001
23-05-2019,38.868,39.894001,37.243999,132735500,39.098
24-05-2019,39.966,39.995998,37.75,70683000,38.125999
28-05-2019,38.240002,39,37.57,51564500,37.740002
29-05-2019,37.419998,38.478001,37.007999,59843000,37.972
30-05-2019,37.75,38.452,37.403999,39632500,37.644001
31-05-2019,37.02,37.984001,36.82,52033500,37.032001
03-06-2019,37.102001,37.335999,35.397999,65322000,35.793999
04-06-2019,36.220001,38.796001,35.922001,69037500,38.720001
05-06-2019,39.736,40.256001,38.369999,67554000,39.318001
06-06-2019,40.888,42.200001,40.360001,101211000,41.189999
07-06-2019,41,42.167999,40.700001,80017500,40.900002
10-06-2019,42.049999,43.388,41.801998,52925000,42.576
11-06-2019,43.827999,44.18,42.700001,58267500,43.419998
12-06-2019,44.59,44.675999,41.799999,75987500,41.852001
13-06-2019,42.076,42.98,41.501999,40841500,42.782001
14-06-2019,42.25,43.330002,42.080002,37167000,42.984001
17-06-2019,43.096001,45.400002,42.854,61584000,45.006001
18-06-2019,45.743999,46.948002,44.512001,63579000,44.948002
